module	trait	nObs	bicor	Z	t	p	adj_p
turquoise	PCB_183	95	0.0108291291298093	0.104436421922295	0.104438463304385	0.917046307898196	0.917046307898196
turquoise	PCB_177	95	-0.0117408625704001	-0.113229981289659	0.113232582965003	0.910090237617786	0.910090237617786
turquoise	PCB_170	95	-0.0380609355775182	-0.36722376327551	0.3673125176196	0.714220448570647	0.714220448570647
turquoise	PCB_196	95	-0.129391747883624	-1.25484332669278	1.25838739409859	0.211401719757327	0.211401719757327
turquoise	PCB_203	95	0.00974749557583612	0.0940044204381195	0.0940059091569889	0.925306698923977	0.925306698923977
turquoise	PCB_194	95	0.0184979494626992	0.17840811515065	0.178418292086758	0.858782571131388	0.858782571131388
turquoise	NDL_PCBs_Totals	95	-0.0246503924556105	-0.23776794302021	0.237792033136865	0.812565501265178	0.812565501265178
turquoise	Total_PCBs	95	-0.02953784825053	-0.284935579338436	0.284977038909456	0.776295389967702	0.776295389967702
turquoise	weight(g)	95	-0.0720186421013925	-0.695727140037665	0.696330804562663	0.48795839073147	0.48795839073147
greenyellow	Sequencing_Platform	95	-0.028057908591466	-0.270651709635935	0.270687241273961	0.787231435652591	0.787231435652591
greenyellow	Insertion	51	-0.200268640749469	-1.42108682686405	1.43086841602695	0.158814840412893	0.158814840412893
greenyellow	coi_id	95	-0.0496418451322122	-0.479122445744806	0.479319578572648	0.632836504364696	0.632836504364696
greenyellow	mth_id	95	-0.049624003057907	-0.478949958100604	0.479146878079737	0.632958887361497	0.632958887361497
greenyellow	Sex	95	0.132483161951409	1.28517591070114	1.28898340424317	0.200600871630638	0.200600871630638
greenyellow	Diagnosis	95	-0.16630297216537	-1.61880304256548	1.62641611017749	0.107245038337487	0.107245038337487
greenyellow	ADOScs	95	-0.140675160703742	-1.3656788615039	1.37024813372804	0.173908164028957	0.173908164028957
greenyellow	MSLelcStandard	91	0.105045964323724	0.994671091175942	0.996514996506284	0.321701658140234	0.321701658140234
greenyellow	Mat_BMI_PrePreg	95	0.0474405336867936	0.457843620104584	0.4580156350754	0.648009591514213	0.648009591514213
greenyellow	PCB_11	95	-0.0963971071690433	-0.932515665324861	0.933969574403797	0.352738232029428	0.352738232029428
greenyellow	PCB_39	95	-0.075298355604249	-0.727528119364042	0.728218420738019	0.468309527433916	0.468309527433916
greenyellow	PCB_153_168	95	-0.0930094421957657	-0.899550519922648	0.90085558273663	0.3699920823455	0.3699920823455
greenyellow	PCB_129_138_163	95	-0.0934310963746516	-0.903652451490284	0.904975454276613	0.367816869589695	0.367816869589695
greenyellow	PCB_180_193	95	-0.0638045149418891	-0.616145481432914	0.616564761528739	0.539028232592309	0.539028232592309
greenyellow	PCB_198_199	95	-0.0535397819005282	-0.516813152898729	0.517060569501433	0.606341430861108	0.606341430861108
greenyellow	Unclassified_PCBs_Total	95	-0.0912887522274297	-0.882814670800965	0.884048219782214	0.378949947658018	0.378949947658018
greenyellow	PCB_118	95	-0.0528278963053897	-0.50992850316882	0.510166162231227	0.611143758484674	0.611143758484674
greenyellow	PCB_156_157	95	-0.0955816089670253	-0.924578149079848	0.925995235297265	0.35684520142374	0.35684520142374
greenyellow	PCB_169	95	-0.0668148985812322	-0.645300950811514	0.645782621196101	0.520010390629578	0.520010390629578
greenyellow	DL_PCBs_Total	95	-0.0729760670829641	-0.705008997114758	0.705637150685069	0.482177614721342	0.482177614721342
greenyellow	PCB_146	95	-0.0561638102590269	-0.54219474681203	0.542480440311015	0.588785203817011	0.588785203817011
greenyellow	PCB_187	95	-0.0788896228027344	-0.762368155524734	0.763162475983639	0.447298087440122	0.447298087440122
greenyellow	PCB_183	95	-0.0701660667674861	-0.677770791678415	0.678328903996091	0.499247564194565	0.499247564194565
greenyellow	PCB_177	95	-0.0705122011583574	-0.681125388074726	0.681691829921024	0.497127984943242	0.497127984943242
greenyellow	PCB_170	95	-0.0558731062581081	-0.539382473829378	0.53966374435434	0.590718765541673	0.590718765541673
greenyellow	PCB_196	95	-0.0304894393738006	-0.294120666593545	0.294166266360637	0.769286414370484	0.769286414370484
greenyellow	PCB_203	95	0.0158084562696118	0.152463932797141	0.152470284242747	0.879146329840914	0.879146329840914
greenyellow	PCB_194	95	-0.0274272214402882	-0.264564898094171	0.264598085920702	0.791904621230605	0.791904621230605
greenyellow	NDL_PCBs_Totals	95	-0.052219210877012	-0.504042314923586	0.504271837871877	0.615263004507132	0.615263004507132
greenyellow	Total_PCBs	95	-0.0810093381497991	-0.782941460856144	0.783801853731023	0.435148090093379	0.435148090093379
greenyellow	weight(g)	95	0.0809935420343607	0.782788122547052	0.783648009888665	0.435237933167002	0.435237933167002
pink	Sequencing_Platform	95	0.112291080250483	1.08748222475794	1.08978848562148	0.278622070530874	0.278622070530874
pink	Insertion	51	0.0725114031731011	0.508472241182933	0.508919510380757	0.613092719180944	0.613092719180944
pink	coi_id	95	-0.00643048121057357	-0.062014169813801	0.0620145972187059	0.950684292599164	0.950684292599164
pink	mth_id	95	-0.00643038315572029	-0.0620132241679375	0.0620136515532906	0.950685043644366	0.950685043644366
pink	Sex	95	-0.0162406607383525	-0.156633032384371	0.156639919249804	0.875868184554614	0.875868184554614
pink	Diagnosis	95	-0.0187895231002147	-0.181220927204172	0.181231593128877	0.856580189735463	0.856580189735463
pink	ADOScs	95	0.112324620451505	1.08780980654967	1.09011815306723	0.278477607865984	0.278477607865984
pink	MSLelcStandard	91	-0.0652592847862968	-0.616531079784413	0.616970031153365	0.538829660953918	0.538829660953918
pink	Mat_BMI_PrePreg	95	-0.023840280104545	-0.229950906862989	0.229972698182447	0.818618060283139	0.818618060283139
pink	PCB_11	95	0.0651596754569708	0.629268743953408	0.629715393338573	0.530424853148567	0.530424853148567
pink	PCB_39	95	0.00107591485889173	0.0103757511513469	0.0103757531531651	0.991743720617006	0.991743720617006
pink	PCB_153_168	95	0.00980577162111737	0.0945664679886485	0.0945679835704968	0.924861437237789	0.924861437237789
pink	PCB_129_138_163	95	0.0229080815180027	0.220956194319554	0.220975527163438	0.825595917646963	0.825595917646963
pink	PCB_180_193	95	0.0383202937588372	0.369728576339867	0.369819159355463	0.712358053044055	0.712358053044055
pink	PCB_198_199	95	0.062587936777079	0.604366181279208	0.604761868066508	0.546809963035547	0.546809963035547
pink	Unclassified_PCBs_Total	95	0.0299564112294905	0.288975629595256	0.289018877886703	0.773210205810187	0.773210205810187
pink	PCB_118	95	0.0794607752945541	0.767910896690452	0.768722672261635	0.444005754129658	0.444005754129658
pink	PCB_156_157	95	0.116609817598114	1.12968347877061	1.13226891664693	0.260432320535728	0.260432320535728
pink	PCB_169	95	0.0663230342167278	0.64053646910645	0.641007547497965	0.523094273313872	0.523094273313872
pink	DL_PCBs_Total	95	0.0994534038897812	0.962274919658058	0.963872561791986	0.337609463344692	0.337609463344692
pink	PCB_146	95	0.0340762735359474	0.328746966804444	0.328810642881407	0.743038096770779	0.743038096770779
pink	PCB_187	95	-0.0140712240310025	-0.135706927435251	0.135711406384631	0.892342749498503	0.892342749498503
pink	PCB_183	95	0.00290768842262703	0.0280408106948741	0.0280408502076627	0.977689655271435	0.977689655271435
pink	PCB_177	95	0.0436056317116185	0.420784319076696	0.420917851208988	0.674786202621061	0.674786202621061
pink	PCB_170	95	0.0553656041342217	0.534473113310497	0.534746772533212	0.594101188118562	0.594101188118562
pink	PCB_196	95	0.0465364851998116	0.449105999657642	0.44926835233912	0.654283340290414	0.654283340290414
pink	PCB_203	95	0.0722175197650904	0.697655073995458	0.69826377177505	0.48675458142519	0.48675458142519
pink	PCB_194	95	0.104497384305949	1.01142856161921	1.0132838451843	0.313553606175966	0.313553606175966
pink	NDL_PCBs_Totals	95	0.0461902333484392	0.445759674563746	0.44591842485442	0.656692602905355	0.656692602905355
pink	Total_PCBs	95	0.0420434472761913	0.405691475477769	0.405811147292584	0.685813532288747	0.685813532288747
pink	weight(g)	95	0.0164203693041649	0.15836654133858	0.158373659403637	0.874505760486097	0.874505760486097
blue	Sequencing_Platform	95	-0.0205311383780679	-0.198022955421918	0.198036871651047	0.843448456095847	0.843448456095847
blue	Insertion	51	0.0988131846202364	0.693956812071856	0.695094081621348	0.490279611133946	0.490279611133946
blue	coi_id	95	-0.0376148614838958	-0.362915812710139	0.363001479842179	0.7174275260412	0.7174275260412
blue	mth_id	95	-0.0376039961361014	-0.36281088267031	0.362896475513378	0.717505704566081	0.717505704566081
blue	Sex	95	0.0379033331251325	0.3657017044757	0.365789359735486	0.715352977386195	0.715352977386195
blue	Diagnosis	95	-0.202739347613718	-1.98261577045612	1.99661161870368	0.0487910450350365	0.0487910450350365
blue	ADOScs	95	-0.276572485742222	-2.73847696705064	2.77542947540654	0.00666474682427368	0.00666474682427368
blue	MSLelcStandard	91	0.0302378000836453	0.285349824128783	0.285393336368357	0.776005938173127	0.776005938173127
blue	Mat_BMI_PrePreg	95	-0.185543197876219	-1.81028178414424	1.82093227179812	0.0718328055659122	0.0718328055659122
blue	PCB_11	95	-0.0390584243708368	-0.376857521582955	0.376953446299556	0.707066956339057	0.707066956339057
blue	PCB_39	95	0.093169779004774	0.901110268390558	0.902422133585934	0.369164018425188	0.369164018425188
blue	PCB_153_168	95	0.11917903834779	1.15480938844307	1.15757128936228	0.250003383075836	0.250003383075836
blue	PCB_129_138_163	95	0.128027010879466	1.24146057740594	1.24489239705308	0.216299169526914	0.216299169526914
blue	PCB_180_193	95	0.0559169204334811	0.539806326658392	0.540088260850527	0.590427160101201	0.590427160101201
blue	PCB_198_199	95	0.0535507206386657	0.516918945586666	0.517166514175055	0.606267768602188	0.606267768602188
blue	Unclassified_PCBs_Total	95	0.102329695802642	0.990298145823726	0.992039522322119	0.323752374796475	0.323752374796475
blue	PCB_118	95	-0.0118211583771442	-0.114004433495819	0.114007088920933	0.909477937735939	0.909477937735939
blue	PCB_156_157	95	0.134730374180348	1.30724113173566	1.3112482477306	0.193002180150612	0.193002180150612
blue	PCB_169	95	-0.143255437680249	-1.39107398378753	1.3959031071711	0.166067230593327	0.166067230593327
blue	DL_PCBs_Total	95	0.0184294674298289	0.177747473123485	0.177757537421412	0.859300002911595	0.859300002911595
blue	PCB_146	95	0.0658211388229802	0.635675142886923	0.636135575246444	0.526250540661864	0.526250540661864
blue	PCB_187	95	0.0361016087879101	0.348302677017269	0.348378406425689	0.728343409773085	0.728343409773085
blue	PCB_183	95	0.0611734407881583	0.590672838825071	0.591042231490127	0.555925903771395	0.555925903771395
blue	PCB_177	95	0.00887283176221232	0.0855687363503593	0.0855698591774093	0.931992310180812	0.931992310180812
blue	PCB_170	95	0.0568541497389201	0.548873466853037	0.549169849555734	0.584205102358238	0.584205102358238
blue	PCB_196	95	-0.0121474887470858	-0.117151901696198	0.117154783185648	0.90699003642733	0.90699003642733
blue	PCB_203	95	0.0944845828977986	0.913902395866828	0.915270944587183	0.362416520540323	0.362416520540323
blue	PCB_194	95	0.0634016793013043	0.612244895898276	0.612656262324011	0.541598876269457	0.541598876269457
blue	NDL_PCBs_Totals	95	0.0557318161169552	0.538015664923517	0.53829480240127	0.591659566468594	0.591659566468594
blue	Total_PCBs	95	0.0839885568180184	0.811868909640261	0.812828260420032	0.418392482083402	0.418392482083402
blue	weight(g)	95	0.128896193896253	1.24998332102162	1.25348634628202	0.213170846116388	0.213170846116388
brown	Sequencing_Platform	95	0.024727592185791	0.238512884333536	0.23853720159235	0.811989290561055	0.811989290561055
brown	Insertion	51	0.0851204918911045	0.597288792679282	0.598013835846371	0.552584838019109	0.552584838019109
brown	coi_id	95	0.0555476071460662	0.536233701373437	0.536510074146427	0.592887164408675	0.592887164408675
brown	mth_id	95	0.0555492340010268	0.536249438754203	0.536525835863371	0.59287631776307	0.59287631776307
brown	Sex	95	-0.108683241633132	-1.05225947033423	1.0543487321178	0.294454792097023	0.294454792097023
brown	Diagnosis	95	0.0572258707874368	0.552469916140905	0.552772163817019	0.581745671729412	0.581745671729412
brown	ADOScs	95	0.0833193099726923	0.805369443403154	0.806305932425928	0.422123532763774	0.422123532763774
brown	MSLelcStandard	91	-0.239053171796111	-2.29971833211886	2.32256237470979	0.0224838827497049	0.0224838827497049
brown	Mat_BMI_PrePreg	95	-0.0385132088161528	-0.371591731516536	0.371683690924534	0.710973864309398	0.710973864309398
brown	PCB_11	95	0.00261011412592953	0.0251710862378869	0.0251711148185183	0.979972408483371	0.979972408483371
brown	PCB_39	95	0.0590774762663448	0.570386745773085	0.570719367060833	0.569566345575029	0.569566345575029
brown	PCB_153_168	95	-0.201713793185872	-1.97230397369051	1.98608227200683	0.0499683144121769	0.0499683144121769
brown	PCB_129_138_163	95	-0.197479652676522	-1.92977710567286	1.94268206799866	0.0550794806630723	0.0550794806630723
brown	PCB_180_193	95	-0.133402870563472	-1.29420483586909	1.29809319113476	0.197465421574603	0.197465421574603
brown	PCB_198_199	95	-0.0383914628161186	-0.37041591707097	0.370507006243965	0.711847297690607	0.711847297690607
brown	Unclassified_PCBs_Total	95	-0.172406638234402	-1.67940294570966	1.68790431824484	0.0947806099779054	0.0947806099779054
brown	PCB_118	95	-0.0920804846936915	-0.890514588660431	0.891780706353074	0.374812019705981	0.374812019705981
brown	PCB_156_157	95	-0.116820869107597	-1.13174689465251	1.13434653218661	0.259564626120454	0.259564626120454
brown	PCB_169	95	-0.0298266431103048	-0.287723072007696	0.287765760340756	0.774166338591763	0.774166338591763
brown	DL_PCBs_Total	95	-0.106484229390788	-1.03080463131101	1.03276863807678	0.304390440177082	0.304390440177082
brown	PCB_146	95	-0.192283668296152	-1.87769052210792	1.88957721474105	0.061929598589454	0.061929598589454
brown	PCB_187	95	-0.148486696119838	-1.44261934210285	1.44800584591647	0.150978373843506	0.150978373843506
brown	PCB_183	95	-0.172587731162055	-1.6812029008311	1.68973166528181	0.0944290379477065	0.0944290379477065
brown	PCB_177	95	-0.207068825620113	-2.02619763892634	2.04113829814611	0.0440707514254102	0.0440707514254102
brown	PCB_170	95	-0.161808485805385	-1.57426088220908	1.58126211562077	0.117213292410552	0.117213292410552
brown	PCB_196	95	-0.114731132256229	-1.11132039596786	1.11378173830155	0.268243153095453	0.268243153095453
brown	PCB_203	95	-0.0823662755253456	-0.796115200101589	0.797019768756436	0.427469673927324	0.427469673927324
brown	PCB_194	95	-0.0269547177563825	-0.26000486604386	0.260036367165198	0.795410555131159	0.795410555131159
brown	NDL_PCBs_Totals	95	-0.144493733233878	-1.40326809211386	1.40822541860776	0.16239855249292	0.16239855249292
brown	Total_PCBs	95	-0.16310419579087	-1.58709497702142	1.59426899843711	0.114268852257938	0.114268852257938
brown	weight(g)	95	-0.0975618119199475	-0.943854312667544	0.945361921596467	0.346923853889034	0.346923853889034
lightgreen	Sequencing_Platform	95	-0.0263743668983168	-0.254404182818638	0.254433691761782	0.799722265830297	0.799722265830297
lightgreen	Insertion	51	0.137857071005908	0.97118329814147	0.974302002879679	0.334692117473892	0.334692117473892
lightgreen	coi_id	95	-0.119579055431798	-1.15872278476226	1.16151287295476	0.248405833778859	0.248405833778859
lightgreen	mth_id	95	-0.119565568461197	-1.15859083456503	1.16137996923906	0.248459582024618	0.248459582024618
lightgreen	Sex	95	0.0846016559194426	0.817823736452352	0.818804357253284	0.414991279131884	0.414991279131884
lightgreen	Diagnosis	95	-0.251663995463225	-2.480236364846	2.50766986623359	0.0138867768006894	0.0138867768006894
lightgreen	ADOScs	95	-0.285036695389725	-2.82709087352397	2.86775871146861	0.00511431540521947	0.00511431540521947
lightgreen	MSLelcStandard	91	0.167813871385935	1.59827048861418	1.60592703321601	0.111832457622475	0.111832457622475
lightgreen	Mat_BMI_PrePreg	95	-0.152891610147761	-1.48608587561218	1.49197449061161	0.13909034535943	0.13909034535943
lightgreen	PCB_11	95	-0.0369504511838488	-0.356499552998825	0.356580756068108	0.722213428322717	0.722213428322717
lightgreen	PCB_39	95	-0.0686285975814341	-0.662872221439741	0.663394326443847	0.508719146081651	0.508719146081651
lightgreen	PCB_153_168	95	-0.0215871539997619	-0.208211320638208	0.208227497301268	0.835506687261211	0.835506687261211
lightgreen	PCB_129_138_163	95	-0.00256646735087796	-0.0247501691625512	0.0247501963332276	0.980307245818524	0.980307245818524
lightgreen	PCB_180_193	95	-0.0293763785825639	-0.28337706989648	0.283417852849329	0.777486497704044	0.777486497704044
lightgreen	PCB_198_199	95	0.00793807881008162	0.0765536677458694	0.0765544717627716	0.939142430678611	0.939142430678611
lightgreen	Unclassified_PCBs_Total	95	-0.0205199393605348	-0.197914910488875	0.197928803951266	0.843532763799187	0.843532763799187
lightgreen	PCB_118	95	0.0985528397824477	0.95350422631591	0.95505856605064	0.342024041730699	0.342024041730699
lightgreen	PCB_156_157	95	0.0614696038596245	0.593539712464238	0.593914510583766	0.554011210337112	0.554011210337112
lightgreen	PCB_169	95	-0.0389860148938807	-0.376158164941224	0.376253556581854	0.707585394243294	0.707585394243294
lightgreen	DL_PCBs_Total	95	0.0905175168687477	0.875315174778719	0.876517544602266	0.38300722504537	0.38300722504537
lightgreen	PCB_146	95	0.015460611506919	0.149108619184496	0.149114560453792	0.881786114970984	0.881786114970984
lightgreen	PCB_187	95	-0.0447669213438807	-0.432005300140278	0.432149803053402	0.666632884984394	0.666632884984394
lightgreen	PCB_183	95	-0.0174715101658183	-0.168506289423137	0.168514864159516	0.866544204779473	0.866544204779473
lightgreen	PCB_177	95	0.0112491795241137	0.108487734991456	0.108490023278362	0.913840725073973	0.913840725073973
lightgreen	PCB_170	95	-0.0325572350264688	-0.314081608456542	0.314137137009144	0.754120478620418	0.754120478620418
lightgreen	PCB_196	95	-0.0374996011688774	-0.361802712405496	0.361887593666052	0.718256997147097	0.718256997147097
lightgreen	PCB_203	95	0.0534672020771481	0.516111209028315	0.516357618768081	0.606830288376172	0.606830288376172
lightgreen	PCB_194	95	0.0594679644469785	0.574165754083379	0.574505031249424	0.567013196020256	0.567013196020256
lightgreen	NDL_PCBs_Totals	95	-0.00455585224194306	-0.0439353519126426	0.0439355039003902	0.965050011880743	0.965050011880743
lightgreen	Total_PCBs	95	-0.00600557902611921	-0.0579164030420413	0.0579167511959928	0.953939200756179	0.953939200756179
lightgreen	weight(g)	95	-0.0983381529382726	-0.951413600021697	0.952957734847296	0.343081777673804	0.343081777673804
grey	Sequencing_Platform	95	0.0923517927301739	0.893153428841645	0.894430838720175	0.373400394625429	0.373400394625429
grey	Insertion	51	0.0479147932103508	0.335660582846769	0.335789231022513	0.738463409967119	0.738463409967119
grey	coi_id	95	0.0578675361976882	0.558678473881758	0.558991027472751	0.577511439612677	0.577511439612677
grey	mth_id	95	0.0578735572073539	0.558736733507701	0.559049384900163	0.577471775770402	0.577471775770402
grey	Sex	95	0.21340508970878	2.0901283195111	2.10653061505662	0.0378510259453644	0.0378510259453644
grey	Diagnosis	95	-0.0192576407015232	-0.185736924273145	0.18574840762322	0.853046599348545	0.853046599348545
grey	ADOScs	95	-0.0408134355374028	-0.393809276723638	0.393918737831466	0.694542784076754	0.694542784076754
grey	MSLelcStandard	91	-0.077268546289566	-0.730405941467437	0.731135872450816	0.466616742107547	0.466616742107547
grey	Mat_BMI_PrePreg	95	0.168052581481109	1.63616079014143	1.64402162702067	0.103548228448777	0.103548228448777
grey	PCB_11	95	-0.122685168638622	-1.18912314580056	1.19213876467743	0.236239932028915	0.236239932028915
grey	PCB_39	95	0.039956478479101	0.385531581162179	0.385634283512945	0.700648234320318	0.700648234320318
grey	PCB_153_168	95	0.0193663261506634	0.186785439835202	0.18679711876386	0.852226598282935	0.852226598282935
grey	PCB_129_138_163	95	0.0169934036537662	0.163894227519692	0.163902117266128	0.870163879301693	0.870163879301693
grey	PCB_180_193	95	0.00405583914406964	0.0391133107182322	0.039113417954056	0.968883805255524	0.968883805255524
grey	PCB_198_199	95	-0.0253489091599362	-0.244508407114576	0.244534604693015	0.807355517477513	0.807355517477513
grey	Unclassified_PCBs_Total	95	0.00634954338867656	0.0612336018532937	0.0612340133213208	0.951304245539387	0.951304245539387
grey	PCB_118	95	-0.065292666601294	-0.630556743840983	0.631006141868462	0.529584256286482	0.529584256286482
grey	PCB_156_157	95	-0.0215694183730372	-0.208040204772657	0.208056341584105	0.835639934313858	0.835639934313858
grey	PCB_169	95	0.0305976806284129	0.295165482169896	0.295211569637721	0.768490321672732	0.768490321672732
grey	DL_PCBs_Total	95	-0.0541554292185513	-0.522767505847112	0.523023573880149	0.602201759682152	0.602201759682152
grey	PCB_146	95	-0.0193706802475134	-0.186827444982369	0.186839131792127	0.852193751117371	0.852193751117371
grey	PCB_187	95	0.0160542568463734	0.154834949511529	0.154841601912055	0.877281750302661	0.877281750302661
grey	PCB_183	95	-0.0339839317555121	-0.327855422471611	0.327918581873945	0.74371032319932	0.74371032319932
grey	PCB_177	95	0.00464338922146887	0.0447795458325984	0.0447797067508564	0.964378911355053	0.964378911355053
grey	PCB_170	95	0.0209937921810965	0.202486551368109	0.202501430031748	0.839967089573845	0.839967089573845
grey	PCB_196	95	0.041482469769	0.400272152086335	0.40038709159576	0.68978969386075	0.68978969386075
grey	PCB_203	95	0.0188861213021594	0.182152817222387	0.182163648538374	0.855850783220568	0.855850783220568
grey	PCB_194	95	-0.00640389666671469	-0.0617577871992539	0.0617582093250301	0.950887916876338	0.950887916876338
grey	NDL_PCBs_Totals	95	0.00925220808983139	0.0892276097053935	0.0892288828139493	0.929091888658087	0.929091888658087
grey	Total_PCBs	95	0.00161250140057879	0.015550413836662	0.0155504205756038	0.987626371466146	0.987626371466146
grey	weight(g)	95	0.119732525794798	1.16022429726595	1.16302525123727	0.247794787556881	0.247794787556881
